,accountNumber,customerId,creditLimit,availableMoney,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch,accountOpenDate,transactionDateTime,currentExpDate,dateOfLastAddressChange
467835,962378532,962378532,2500.0,1254.17,0.0,Domino's Pizza #287104,US,US,09,08,fastfood,795,795,65,ADDRESS_VERIFICATION,0,1245.83,False,False,2015-07-16 00:00:00,2016-03-02 08:08:29,2030-04-01 00:00:00,2015-07-16 00:00:00
31039,920076052,920076052,5000.0,1113.65,3.15,Apple iTunes,US,US,05,08,mobileapps,606,606,137,PURCHASE,0,3886.35,False,False,2014-12-27 00:00:00,2016-08-30 13:03:42,2030-11-01 00:00:00,2016-07-26 00:00:00
462905,910661802,910661802,5000.0,1545.36,24.37,In-N-Out #710537,US,US,09,08,fastfood,936,936,518,PURCHASE,0,3454.64,True,False,2015-04-16 00:00:00,2016-03-22 10:31:14,2028-10-01 00:00:00,2015-04-16 00:00:00
114679,460693069,460693069,5000.0,756.41,13.81,Fresh eCards,US,US,05,01,online_gifts,582,582,3577,PURCHASE,0,4243.59,False,False,2013-05-27 00:00:00,2016-02-25 20:27:34,2027-08-01 00:00:00,2013-05-27 00:00:00
575019,197905030,197905030,15000.0,9086.49,40.55,Rodeway Inn #166841,US,US,05,01,hotels,402,402,541,PURCHASE,0,5913.51,True,False,2015-12-08 00:00:00,2016-12-30 20:00:10,2022-11-01 00:00:00,2016-09-13 00:00:00
574047,671010665,671010665,10000.0,1764.59,99.39,EZ Putt Putt #804489,US,US,02,01,entertainment,243,243,9731,PURCHASE,0,8235.41,True,False,2014-12-16 00:00:00,2016-10-20 06:25:02,2027-10-01 00:00:00,2016-07-09 00:00:00
38327,449367392,449367392,2500.0,126.35,83.61,Next Day Online Services,US,US,09,01,online_gifts,762,762,6146,PURCHASE,0,2373.65,False,False,2014-10-01 00:00:00,2016-11-30 17:12:27,2025-07-01 00:00:00,2014-10-01 00:00:00
61699,235721673,235721673,5000.0,3727.55,417.71,EZ Putt Putt #755869,US,US,02,08,entertainment,634,634,5325,PURCHASE,0,1272.45,True,False,2013-06-15 00:00:00,2016-12-02 05:22:54,2022-01-01 00:00:00,2016-09-18 00:00:00
229459,258537720,258537720,15000.0,2770.06,129.68,Hyatt House #670581,US,US,05,01,hotels,466,466,6408,PURCHASE,0,12229.94,True,False,2012-09-17 00:00:00,2016-04-26 07:08:10,2021-01-01 00:00:00,2016-02-24 00:00:00
166436,557233997,557233997,2500.0,1795.76,151.67,Lyft,US,US,09,01,rideshare,612,612,250,PURCHASE,0,704.24,False,False,2014-02-07 00:00:00,2016-11-06 23:56:27,2021-09-01 00:00:00,2014-02-07 00:00:00
465861,336804948,336804948,2500.0,635.27,316.39,Hardee's #589037,US,US,05,01,fastfood,948,948,954,PURCHASE,0,1864.73,True,False,2014-04-07 00:00:00,2016-12-23 14:34:35,2019-07-01 00:00:00,2016-02-02 00:00:00
45627,382541064,382541064,20000.0,5411.91,161.58,Rodeway Inn #599249,US,US,09,01,hotels,409,409,3001,PURCHASE,0,14588.09,True,False,2012-06-17 00:00:00,2016-09-24 04:37:04,2027-05-01 00:00:00,2016-09-17 00:00:00
150971,653807645,653807645,50000.0,19190.86,77.48,Uptown Diner,US,US,05,08,food,893,893,9612,PURCHASE,0,30809.14,True,False,2014-08-21 00:00:00,2016-06-08 09:25:59,2027-12-01 00:00:00,2016-04-11 00:00:00
547071,494020599,494020599,5000.0,2120.44,9.21,Domino's Pizza #829843,US,US,09,01,fastfood,375,375,3567,PURCHASE,0,2879.56,True,False,2015-08-10 00:00:00,2016-08-27 23:34:16,2027-01-01 00:00:00,2015-08-10 00:00:00
415491,964385855,964385855,15000.0,14673.3,17.96,discount.com,US,US,09,01,online_retail,663,663,24,PURCHASE,0,326.7,False,False,2013-06-26 00:00:00,2016-05-12 17:58:01,2028-04-01 00:00:00,2013-06-26 00:00:00
324789,744554014,744554014,7500.0,6854.67,268.52,34th BBQ #412895,US,US,05,01,food,114,114,8759,PURCHASE,0,645.33,True,False,2015-04-21 00:00:00,2016-10-06 00:40:27,2024-07-01 00:00:00,2015-04-21 00:00:00
122448,604114040,604114040,20000.0,1041.67,44.08,Hardee's #275916,US,US,05,01,fastfood,445,445,4468,PURCHASE,0,18958.33,False,False,2015-02-21 00:00:00,2016-06-05 18:14:02,2026-01-01 00:00:00,2016-05-16 00:00:00
591007,662245242,662245242,2500.0,1208.45,262.32,AMC #74121,US,US,02,01,entertainment,260,260,8144,PURCHASE,0,1291.55,True,False,2015-11-08 00:00:00,2016-10-19 22:09:47,2026-03-01 00:00:00,2015-11-08 00:00:00
552378,412558887,412558887,15000.0,11582.2,366.7,KFC #388097,US,US,05,01,fastfood,120,120,1137,PURCHASE,0,3417.8,True,False,2014-08-27 00:00:00,2016-07-15 20:16:41,2030-06-01 00:00:00,2016-07-15 00:00:00
601028,700321326,700321326,2500.0,2168.37,122.75,AMC #552863,US,US,02,01,entertainment,187,187,4019,PURCHASE,0,331.63,True,False,2009-03-05 00:00:00,2016-08-13 19:37:35,2019-04-01 00:00:00,2016-08-04 00:00:00
148122,322319158,322319158,1000.0,235.45,87.59,AMC #692956,PR,PR,09,01,entertainment,481,481,6929,PURCHASE,0,764.55,True,False,2011-04-09 00:00:00,2016-11-22 13:43:57,2025-04-01 00:00:00,2016-07-18 00:00:00
639190,651227737,651227737,2500.0,2442.5,63.41,Uber,US,US,05,08,rideshare,650,650,1373,PURCHASE,0,57.5,False,False,2015-03-21 00:00:00,2016-10-03 07:27:26,2026-03-01 00:00:00,2015-03-21 00:00:00
8289,946817886,946817886,50000.0,47912.39,649.91,McDonalds #423357,US,US,09,08,fastfood,645,645,3822,PURCHASE,0,2087.61,True,False,2014-04-14 00:00:00,2016-07-24 16:53:23,2022-07-01 00:00:00,2014-04-14 00:00:00
443302,791549692,791549692,7500.0,3889.67,215.32,Domino's Pizza #185508,CAN,CAN,05,01,fastfood,674,674,6952,PURCHASE,0,3610.33,True,False,2012-10-13 00:00:00,2016-07-01 03:01:34,2028-08-01 00:00:00,2016-01-12 00:00:00
562913,901922840,901922840,20000.0,6596.86,149.95,Shell Tire,US,US,09,01,auto,713,713,1548,PURCHASE,0,13403.14,True,False,2013-09-09 00:00:00,2016-05-26 03:15:17,2019-07-01 00:00:00,2016-05-20 00:00:00
44277,248358746,248358746,15000.0,13620.54,163.03,amazon.com,US,US,02,01,online_retail,230,230,6107,PURCHASE,0,1379.46,False,False,2012-10-26 00:00:00,2016-01-06 23:33:58,2030-03-01 00:00:00,2012-10-26 00:00:00
208120,536188035,536188035,500.0,347.19,128.32,target.com,US,US,02,08,online_retail,982,982,7298,PURCHASE,0,152.81,False,False,2015-08-12 00:00:00,2016-04-08 10:43:54,2022-08-01 00:00:00,2015-08-12 00:00:00
566862,568818309,568818309,15000.0,7334.49,182.91,Pizza Hut #126119,US,US,05,01,fastfood,520,520,3740,PURCHASE,0,7665.51,True,False,2015-07-15 00:00:00,2016-06-10 13:03:13,2019-02-01 00:00:00,2016-05-29 00:00:00
140836,150349278,150349278,7500.0,5675.27,260.63,In-N-Out #948343,US,US,05,01,fastfood,676,676,5482,REVERSAL,0,1824.73,True,False,2015-10-04 00:00:00,2016-12-20 12:09:02,2031-09-01 00:00:00,2015-10-04 00:00:00
254968,747994156,747994156,5000.0,1101.76,0.0,Dairy Queen #798463,US,US,05,01,fastfood,550,550,9494,ADDRESS_VERIFICATION,0,3898.24,False,False,2013-07-18 00:00:00,2016-05-25 18:07:00,2027-01-01 00:00:00,2016-01-04 00:00:00
419380,751560772,751560772,50000.0,49657.5,30.12,Best Deli #316476,US,US,02,01,food,340,340,7114,PURCHASE,0,342.5,True,False,2010-01-29 00:00:00,2016-01-29 10:52:03,2018-06-01 00:00:00,2010-01-29 00:00:00
621662,239875038,239875038,7500.0,3743.3,232.62,Renaissance Hotel #738212,US,US,02,01,hotels,324,324,1437,PURCHASE,0,3756.7,False,False,2015-03-12 00:00:00,2016-07-30 14:18:26,2023-06-01 00:00:00,2016-07-28 00:00:00
23085,772212779,772212779,250.0,204.16,203.22,Krispy Kreme #205879,US,US,05,01,fastfood,773,773,9056,PURCHASE,0,45.84,True,False,2015-12-26 00:00:00,2016-02-07 07:27:20,2023-03-01 00:00:00,2015-12-26 00:00:00
471861,648074584,648074584,15000.0,11518.81,109.47,AMC #79863,US,US,02,01,entertainment,520,520,6735,PURCHASE,0,3481.19,True,False,2010-08-20 00:00:00,2016-08-19 00:17:09,2019-12-01 00:00:00,2010-08-20 00:00:00
401221,351796188,351796188,1000.0,712.71,14.31,LES Pizza,US,US,05,01,food,703,703,8086,PURCHASE,0,287.29,False,False,2014-10-02 00:00:00,2016-03-09 12:30:05,2023-03-01 00:00:00,2014-10-02 00:00:00
477798,871701939,871701939,15000.0,14520.53,23.08,Next Day eCards,US,US,05,08,online_gifts,269,269,9172,REVERSAL,0,479.47,False,False,2013-01-07 00:00:00,2016-04-04 08:45:39,2026-12-01 00:00:00,2013-01-07 00:00:00
177973,468441453,468441453,10000.0,7143.64,138.38,Lyft,US,US,02,01,rideshare,648,648,7014,PURCHASE,1,2856.36,False,False,2014-02-05 00:00:00,2016-01-09 01:51:41,2022-06-01 00:00:00,2014-02-05 00:00:00
155906,653254864,653254864,5000.0,4525.97,5.62,Popeyes #978733,US,US,05,01,fastfood,850,850,7997,PURCHASE,0,474.03,True,False,2015-08-23 00:00:00,2016-11-23 01:29:20,2023-08-01 00:00:00,2015-08-23 00:00:00
419628,289059209,289059209,7500.0,820.26,16.85,Domino's Pizza #514430,US,US,05,01,fastfood,148,148,9716,PURCHASE,0,6679.74,True,False,2012-10-30 00:00:00,2016-01-09 12:12:58,2026-05-01 00:00:00,2012-10-30 00:00:00
27234,383028435,383028435,15000.0,14309.25,113.3,Hyatt House #103613,US,US,80,01,hotels,805,805,5391,PURCHASE,0,690.75,True,False,2015-11-02 00:00:00,2016-03-03 20:24:37,2020-06-01 00:00:00,2015-11-02 00:00:00
88646,456044564,456044564,10000.0,4984.18,169.81,cheapfast.com,US,US,05,01,online_retail,746,746,5658,PURCHASE,0,5015.82,False,False,2012-10-05 00:00:00,2016-10-11 19:53:15,2028-10-01 00:00:00,2016-10-05 00:00:00
21172,599682841,599682841,15000.0,14870.14,64.93,Daily Fresh,US,US,05,01,food_delivery,942,942,897,PURCHASE,0,129.86,False,False,2011-11-06 00:00:00,2016-10-15 10:09:20,2019-08-01 00:00:00,2016-06-07 00:00:00
597538,662857859,662857859,5000.0,2508.24,1.63,Ethan Allen,US,US,09,08,furniture,274,274,8913,PURCHASE,0,2491.76,True,False,2015-11-09 00:00:00,2016-06-16 16:46:25,2031-02-01 00:00:00,2015-11-09 00:00:00
337002,688087825,688087825,10000.0,9566.48,172.26,Best Deli #329705,US,US,05,01,food,646,646,355,PURCHASE,0,433.52,True,False,2011-08-15 00:00:00,2016-01-11 14:28:31,2029-10-01 00:00:00,2011-08-15 00:00:00
380277,917074248,917074248,1000.0,292.38,80.18,Washington News,US,US,05,99,subscriptions,239,239,5801,PURCHASE,0,707.62,False,False,2009-11-19 00:00:00,2016-09-05 09:37:06,2023-11-01 00:00:00,2009-11-19 00:00:00
413070,812328116,812328116,5000.0,2344.89,93.19,discount.com,US,US,05,08,online_retail,312,312,5335,PURCHASE,0,2655.11,False,False,2011-05-20 00:00:00,2016-08-13 00:18:03,2021-02-01 00:00:00,2016-07-20 00:00:00
499578,671323720,671323720,7500.0,3691.25,31.46,Ray's Fries #312615,US,US,05,01,food,220,220,6674,PURCHASE,0,3808.75,False,False,2013-09-14 00:00:00,2016-11-10 14:43:50,2025-03-01 00:00:00,2016-09-15 00:00:00
21751,821245562,821245562,5000.0,4837.88,2.38,discount.com,US,US,09,08,online_retail,558,558,8336,PURCHASE,0,162.12,False,False,2015-06-04 00:00:00,2016-01-22 22:25:47,2030-09-01 00:00:00,2015-06-04 00:00:00
61529,235721673,235721673,5000.0,4485.27,21.57,AMC #692956,US,US,09,01,entertainment,634,634,5325,PURCHASE,0,514.73,True,False,2013-06-15 00:00:00,2016-11-07 15:15:20,2020-12-01 00:00:00,2016-09-18 00:00:00
540633,855608635,855608635,250.0,227.32,21.92,South Steakhouse #378389,US,US,02,01,food,478,478,9660,PURCHASE,0,22.68,True,False,2015-06-16 00:00:00,2016-06-12 22:37:04,2024-08-01 00:00:00,2015-06-16 00:00:00
500877,782744512,782744512,2500.0,537.49,194.88,Shake Shack #221321,US,US,80,01,fastfood,437,437,1390,PURCHASE,0,1962.51,True,False,2015-11-17 00:00:00,2016-12-17 07:40:00,2030-05-01 00:00:00,2016-10-18 00:00:00
535762,318001076,318001076,50000.0,19520.3,146.79,staples.com,US,US,05,01,online_retail,633,633,1789,PURCHASE,0,30479.7,False,False,2015-12-11 00:00:00,2016-08-16 17:56:50,2023-10-01 00:00:00,2016-07-22 00:00:00
374485,211909403,211909403,7500.0,3290.13,93.38,Hardee's #916312,US,US,02,01,fastfood,830,830,5105,PURCHASE,0,4209.87,True,False,2015-12-29 00:00:00,2016-04-20 03:36:53,2028-10-01 00:00:00,2015-12-29 00:00:00
129606,326308759,326308759,20000.0,13501.52,10.03,Dunkin' Donuts #288011,US,US,05,01,fastfood,166,166,5800,PURCHASE,0,6498.48,True,False,2013-11-26 00:00:00,2016-10-12 12:26:21,2029-12-01 00:00:00,2016-07-04 00:00:00
615699,269557100,269557100,1000.0,406.62,4.94,Apple iTunes,US,US,05,99,mobileapps,973,973,1094,PURCHASE,0,593.38,False,False,2013-06-27 00:00:00,2016-10-12 14:29:40,2023-10-01 00:00:00,2013-06-27 00:00:00
111573,240903935,240903935,50000.0,49873.2,308.16,KFC #666952,US,US,05,08,fastfood,916,916,6342,PURCHASE,0,126.8,True,False,2014-11-16 00:00:00,2016-07-12 06:19:23,2024-08-01 00:00:00,2014-11-16 00:00:00
495179,440430367,440430367,5000.0,1824.39,144.96,gap.com,US,US,05,01,online_retail,544,844,4681,PURCHASE,0,3175.61,False,False,2015-03-02 00:00:00,2016-05-30 19:51:07,2029-06-01 00:00:00,2015-03-02 00:00:00
434302,422133103,422133103,50000.0,48765.83,2.56,amazon.com,US,US,05,01,online_retail,976,976,4991,PURCHASE,0,1234.17,False,False,2015-07-19 00:00:00,2016-08-08 05:31:44,2031-03-01 00:00:00,2015-07-19 00:00:00
140732,150349278,150349278,7500.0,396.1,28.44,Starbucks #670434,US,US,05,01,fastfood,676,676,5482,PURCHASE,0,7103.9,True,False,2015-10-04 00:00:00,2016-07-31 10:39:19,2024-08-01 00:00:00,2015-10-04 00:00:00
274385,610713467,610713467,2500.0,451.25,301.04,Dallas Journal,US,US,05,01,subscriptions,294,294,2319,PURCHASE,0,2048.75,False,False,2015-12-25 00:00:00,2016-01-18 15:27:50,2024-11-01 00:00:00,2015-12-25 00:00:00
432272,569815786,569815786,7500.0,5121.01,52.25,Universe Massage #84171,US,US,02,01,personal care,142,142,2433,PURCHASE,0,2378.99,True,False,2015-10-30 00:00:00,2016-02-10 12:26:30,2023-06-01 00:00:00,2015-10-30 00:00:00
192016,774092536,774092536,50000.0,33895.17,21.15,gap.com,US,US,09,08,online_retail,889,889,8012,PURCHASE,0,16104.83,False,False,2014-01-10 00:00:00,2016-04-11 01:21:55,2021-06-01 00:00:00,2016-03-22 00:00:00
384805,340309583,340309583,250.0,209.67,99.82,Subway #577012,US,US,09,01,fastfood,887,887,9565,PURCHASE,0,40.33,True,False,2014-11-10 00:00:00,2016-09-16 20:54:26,2027-07-01 00:00:00,2016-05-24 00:00:00
160978,844454669,844454669,250.0,156.44,88.01,Regal Cinemas #05791,US,US,05,01,entertainment,732,732,5862,PURCHASE,0,93.56,True,False,2014-11-23 00:00:00,2016-08-22 15:26:49,2020-04-01 00:00:00,2014-11-23 00:00:00
206281,689815792,689815792,250.0,70.79,223.03,Shake Shack #569866,PR,PR,05,01,fastfood,586,586,3377,PURCHASE,0,179.21,True,False,2012-12-11 00:00:00,2016-04-10 05:33:58,2030-05-01 00:00:00,2012-12-11 00:00:00
109493,353215513,353215513,7500.0,5090.56,79.8,Uptown Fries,US,US,09,01,food,986,986,2705,PURCHASE,0,2409.44,True,False,2013-07-04 00:00:00,2016-06-27 05:43:04,2031-07-01 00:00:00,2016-05-11 00:00:00
526972,872874789,872874789,7500.0,3872.48,50.48,EZ Putt Putt #982199,US,US,90,01,entertainment,748,748,2487,PURCHASE,0,3627.52,True,False,2012-10-24 00:00:00,2016-05-17 02:49:22,2021-01-01 00:00:00,2012-10-24 00:00:00
305012,187203510,187203510,20000.0,19933.33,83.5,target.com,US,US,09,01,online_retail,831,831,96,PURCHASE,0,66.67,False,False,2014-05-16 00:00:00,2016-12-17 12:40:21,2028-03-01 00:00:00,2014-05-16 00:00:00
411491,812328116,812328116,5000.0,1143.96,152.36,discount.com,US,US,09,08,online_retail,312,312,5335,PURCHASE,0,3856.04,False,False,2011-05-20 00:00:00,2016-05-02 02:52:24,2021-03-01 00:00:00,2016-04-01 00:00:00
313258,381279929,381279929,15000.0,13481.58,0.0,Hilton Hotels #363589,US,US,02,01,hotels,593,593,5402,ADDRESS_VERIFICATION,0,1518.42,False,False,2014-11-26 00:00:00,2016-07-20 08:01:07,2026-05-01 00:00:00,2014-11-26 00:00:00
364662,917216469,917216469,15000.0,5979.53,105.11,Franks Pub #755509,US,US,09,01,food,126,126,7872,PURCHASE,0,9020.47,True,False,2014-09-18 00:00:00,2016-11-30 16:53:53,2025-01-01 00:00:00,2016-08-01 00:00:00
478541,104678966,104678966,5000.0,4573.64,329.57,Regal Cinemas #276341,US,US,05,08,entertainment,896,896,6752,PURCHASE,1,426.36,True,False,2014-09-20 00:00:00,2016-06-15 12:58:28,2023-12-01 00:00:00,2014-09-20 00:00:00
534241,318001076,318001076,50000.0,26959.08,110.56,sears.com,US,US,09,01,online_retail,633,633,1789,PURCHASE,0,23040.92,False,False,2015-12-11 00:00:00,2016-06-21 00:03:14,2019-01-01 00:00:00,2016-04-25 00:00:00
225459,990764813,990764813,20000.0,13132.29,218.79,oldnavy.com,US,US,02,01,online_retail,910,910,4008,PURCHASE,0,6867.71,False,False,2015-01-10 00:00:00,2016-09-20 04:12:08,2027-10-01 00:00:00,2016-06-12 00:00:00
19891,486642705,486642705,1000.0,59.08,239.15,Popeyes #255300,US,US,05,01,fastfood,973,973,9957,PURCHASE,0,940.92,True,False,2010-07-08 00:00:00,2016-12-23 11:14:35,2028-08-01 00:00:00,2010-07-08 00:00:00
140252,128312501,128312501,15000.0,2372.48,133.11,AMC #692956,US,US,09,01,entertainment,435,435,1194,PURCHASE,0,12627.52,True,False,2015-06-27 00:00:00,2016-12-25 05:51:34,2024-10-01 00:00:00,2015-06-27 00:00:00
1055,799731758,799731758,50000.0,49895.91,58.57,1st Deli,US,US,09,01,food,159,159,7155,PURCHASE,0,104.09,True,False,2015-10-16 00:00:00,2016-04-28 17:15:29,2024-01-01 00:00:00,2015-10-16 00:00:00
122417,604114040,604114040,20000.0,3478.68,11.26,Burger King #806861,US,US,09,01,fastfood,684,684,0000,PURCHASE,0,16521.32,True,False,2015-02-21 00:00:00,2016-05-22 15:41:23,2021-03-01 00:00:00,2016-05-16 00:00:00
128313,980828253,980828253,15000.0,10792.44,69.63,Mobile eCards,US,US,02,01,online_gifts,898,898,7900,PURCHASE,0,4207.56,False,False,2015-10-26 00:00:00,2016-10-25 09:45:26,2029-02-01 00:00:00,2016-07-21 00:00:00
32993,783122633,783122633,10000.0,2287.69,266.96,Dunkin' Donuts #242943,US,US,09,01,fastfood,963,963,4639,PURCHASE,0,7712.31,True,False,2014-01-13 00:00:00,2016-11-23 05:27:26,2024-11-01 00:00:00,2016-04-11 00:00:00
20750,851669851,851669851,50000.0,49524.45,117.08,Universe Massage #763717,US,US,02,08,personal care,202,202,6398,REVERSAL,0,475.55,True,False,2013-10-03 00:00:00,2016-02-10 13:04:15,2025-01-01 00:00:00,2013-10-03 00:00:00
344797,976748358,976748358,7500.0,7492.15,53.92,Mobil Gas #917403,US,US,09,01,fuel,547,547,5014,PURCHASE,0,7.85,True,False,2012-08-10 00:00:00,2016-11-05 10:09:30,2029-12-01 00:00:00,2012-08-10 00:00:00
347710,536859690,536859690,15000.0,11889.94,24.71,Fresh Flowers,US,US,09,01,online_gifts,951,951,9801,PURCHASE,0,3110.06,False,False,2015-08-08 00:00:00,2016-01-08 10:02:26,2025-07-01 00:00:00,2015-08-08 00:00:00
72485,697150961,697150961,5000.0,1744.49,274.45,Domino's Pizza #638869,US,US,09,01,fastfood,675,675,7049,PURCHASE,0,3255.51,True,False,2013-03-23 00:00:00,2016-05-31 22:29:58,2020-10-01 00:00:00,2016-03-16 00:00:00
363155,917216469,917216469,15000.0,11763.5,135.87,Walgreens #897867,US,US,05,01,health,251,251,4514,PURCHASE,0,3236.5,True,False,2014-09-18 00:00:00,2016-06-15 16:06:23,2029-06-01 00:00:00,2016-03-15 00:00:00
483425,817365597,817365597,15000.0,2096.99,78.49,alibaba.com,US,US,09,01,online_retail,814,814,2745,PURCHASE,0,12903.01,False,False,2015-08-26 00:00:00,2016-06-08 20:01:07,2020-04-01 00:00:00,2016-04-15 00:00:00
214437,305087790,305087790,15000.0,6742.68,69.07,Sunoco Gas #387323,US,US,05,01,fuel,270,270,8196,PURCHASE,0,8257.32,True,False,2013-09-18 00:00:00,2016-10-01 23:26:46,2028-09-01 00:00:00,2013-09-18 00:00:00
596196,558716114,558716114,7500.0,2452.69,21.53,Golds Gym #929649,US,US,02,01,gym,165,165,3512,PURCHASE,0,5047.31,True,False,2015-07-01 00:00:00,2016-08-28 01:42:07,2020-12-01 00:00:00,2016-06-16 00:00:00
8514,795062501,795062501,2500.0,2119.12,147.43,gap.com,CAN,CAN,05,08,online_retail,740,740,193,PURCHASE,0,380.88,False,False,2015-12-25 00:00:00,2016-01-07 14:28:59,2018-07-01 00:00:00,2015-12-25 00:00:00
97698,387629543,387629543,15000.0,15000.0,19.0,AMC #606218,US,US,05,01,entertainment,141,141,2738,PURCHASE,0,0.0,True,False,2004-05-12 00:00:00,2016-08-01 21:20:20,2030-01-01 00:00:00,2004-05-12 00:00:00
27618,383028435,383028435,15000.0,12074.46,534.9,Aloft,US,US,05,01,hotels,805,805,5391,PURCHASE,0,2925.54,True,False,2015-11-02 00:00:00,2016-12-22 20:49:37,2023-03-01 00:00:00,2015-11-02 00:00:00
449918,934031798,934031798,15000.0,14392.0,31.29,Blue Mountain Online Services,US,US,80,01,online_gifts,306,306,7572,PURCHASE,0,608.0,False,False,2005-12-30 00:00:00,2016-07-30 15:12:38,2025-05-01 00:00:00,2005-12-30 00:00:00
146512,908990977,908990977,7500.0,6612.29,0.0,Delta Airlines,US,US,09,01,airline,706,706,6956,ADDRESS_VERIFICATION,0,887.71,False,False,2010-07-22 00:00:00,2016-06-22 02:25:10,2031-11-01 00:00:00,2010-07-22 00:00:00
256682,304528299,304528299,7500.0,2962.36,751.69,Regal Cinemas #276341,US,US,05,01,entertainment,599,599,1349,PURCHASE,0,4537.64,True,False,2011-05-17 00:00:00,2016-11-20 16:10:57,2018-12-01 00:00:00,2011-05-17 00:00:00
109726,353215513,353215513,7500.0,1076.57,40.41,Universe Massage #746021,US,US,05,01,personal care,986,986,2705,PURCHASE,0,6423.43,True,False,2013-07-04 00:00:00,2016-07-18 09:14:50,2023-01-01 00:00:00,2016-05-11 00:00:00
164663,212610180,212610180,2500.0,2479.54,40.77,apple.com,US,US,02,01,online_retail,275,275,8653,PURCHASE,0,20.46,False,False,2014-02-11 00:00:00,2016-09-19 09:45:23,2024-06-01 00:00:00,2014-02-11 00:00:00
174422,822203001,822203001,5000.0,3283.36,113.73,Dinosaur Sandwitch Bar #303701,US,US,02,01,food,180,180,6060,PURCHASE,0,1716.64,True,False,2014-01-11 00:00:00,2016-05-22 03:33:53,2027-12-01 00:00:00,2016-03-26 00:00:00
121237,979187005,979187005,5000.0,1977.26,67.56,Franks Restaurant,US,US,09,01,food,741,741,2315,PURCHASE,0,3022.74,True,False,2015-03-16 00:00:00,2016-11-04 09:53:11,2027-11-01 00:00:00,2016-07-22 00:00:00
167907,542293379,542293379,1000.0,795.3,136.27,Regal Cinemas #276341,US,US,05,01,entertainment,625,625,6346,PURCHASE,0,204.7,False,False,2009-12-01 00:00:00,2016-08-27 22:50:21,2029-08-01 00:00:00,2016-08-05 00:00:00
359131,888132996,888132996,7500.0,2824.9,295.95,Fast Tire,US,US,09,01,auto,794,794,6087,PURCHASE,0,4675.1,True,False,2007-12-03 00:00:00,2016-03-29 01:20:32,2030-07-01 00:00:00,2007-12-03 00:00:00
224532,990764813,990764813,20000.0,1234.88,27.05,EZ Putt Putt #551896,US,US,05,01,entertainment,910,910,4008,PURCHASE,0,18765.12,True,False,2015-01-10 00:00:00,2016-05-10 15:44:17,2030-05-01 00:00:00,2016-04-26 00:00:00
422611,499264106,499264106,2500.0,1597.88,0.0,Franks Deli,US,US,02,01,food,593,593,5906,ADDRESS_VERIFICATION,0,902.12,False,False,2011-10-05 00:00:00,2016-11-07 15:40:31,2031-03-01 00:00:00,2011-10-05 00:00:00
