,accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
102018,911543220,911543220,5000.0,3481.25,2016-07-15T22:47:12,30.09,Curves #132685,US,US,90,08,gym,03/2022,2013-09-03,2013-09-03,864,864,4418,PURCHASE,False,,1518.75,,,,False,,,False
362520,917216469,917216469,15000.0,7236.69,2016-04-06T21:07:13,255.87,WSC #206924,US,US,09,01,health,06/2020,2014-09-18,2016-03-15,126,126,7872,PURCHASE,False,,7763.31,,,,False,,,False
535733,318001076,318001076,50000.0,23020.53,2016-08-16T01:49:34,124.31,In-N-Out #354119,US,US,09,08,fastfood,06/2029,2015-12-11,2016-07-22,633,633,1789,PURCHASE,False,,26979.47,,,,True,,,False
333770,547323374,547323374,15000.0,5891.82,2016-05-12T18:47:51,349.08,Domino's Pizza #112007,US,US,90,01,fastfood,05/2021,2015-06-11,2016-04-25,723,723,3689,PURCHASE,False,,9108.18,,,,True,,,False
586728,901892951,901892951,2500.0,1604.76,2016-11-22T16:10:42,56.53,Dallas Post,US,US,90,01,subscriptions,12/2021,2015-07-11,2016-09-08,511,511,2447,PURCHASE,False,,895.24,,,,True,,,False
549684,884534079,884534079,7500.0,7500.0,2016-02-05T19:06:04,77.03,Rodeway Inn #70390,US,US,09,08,hotels,02/2023,2014-10-16,2014-10-16,412,412,6548,PURCHASE,False,,0.0,,,,True,,,False
391179,318933507,318933507,20000.0,13353.52,2016-03-12T00:36:23,482.99,American Airlines,US,US,02,01,airline,04/2028,2015-07-18,2015-07-18,186,186,2318,PURCHASE,False,,6646.48,,,,False,,,False
84877,456044564,456044564,10000.0,6805.76,2016-05-03T09:36:46,0.86,34th BBQ #493821,US,US,05,01,food,08/2028,2012-10-05,2016-03-29,746,746,5658,PURCHASE,False,,3194.24,,,,True,,,False
118007,402898092,402898092,250.0,197.93,2016-04-16T19:40:59,80.94,Taco Bell #102115,US,US,09,08,fastfood,01/2020,2014-03-23,2014-03-23,781,781,528,PURCHASE,False,,52.07,,,,True,,,False
473241,852221097,852221097,1000.0,753.18,2016-05-03T06:59:16,26.8,Quizno's #13005,US,US,05,01,fastfood,04/2025,2015-03-16,2015-03-16,442,442,5765,PURCHASE,False,,246.82,,,,True,,,False
142071,903360157,903360157,50000.0,20789.08,2016-06-28T02:28:14,174.36,AMC #79863,US,US,02,01,entertainment,09/2029,2015-03-28,2016-05-22,722,722,7104,PURCHASE,False,,29210.92,,,,True,,,False
55231,428892294,428892294,2500.0,1309.32,2016-01-16T22:02:29,72.57,Next Day eCards,US,US,05,01,online_gifts,10/2018,2014-05-24,2014-05-24,654,654,4737,PURCHASE,False,,1190.68,,,,False,,,False
38376,218425172,218425172,15000.0,14855.04,2016-04-18T08:10:51,71.39,apple.com,US,US,05,08,online_retail,10/2028,2015-11-13,2015-11-13,802,802,6592,PURCHASE,False,,144.96,,,,False,,,False
252493,220122224,220122224,7500.0,2301.71,2016-11-28T08:28:54,134.13,Auntie Anne's #747964,US,US,,01,fastfood,03/2031,2012-08-18,2012-08-18,305,305,5292,PURCHASE,False,,5198.29,,,,False,,,False
434763,251392266,251392266,15000.0,13379.67,2016-08-29T09:17:21,38.88,cheapfast.com,US,US,02,08,online_retail,08/2024,2010-11-29,2010-11-29,807,807,1795,PURCHASE,False,,1620.33,,,,False,,,False
30480,983714975,983714975,15000.0,14993.1,2016-02-03T03:28:59,291.36,walmart.com,US,US,02,01,online_retail,02/2026,2014-10-26,2014-10-26,211,211,9757,PURCHASE,False,,6.9,,,,False,,,False
435875,159788166,159788166,7500.0,7500.0,2016-11-01T03:16:18,7.78,hulu.com,US,US,02,08,online_subscriptions,07/2024,2013-03-03,2013-03-03,253,253,2176,PURCHASE,False,,0.0,,,,False,,,False
93822,802275729,802275729,1000.0,213.74,2016-02-15T05:15:49,283.39,Uber,US,US,09,08,rideshare,01/2022,2013-05-13,2013-05-13,518,518,9780,PURCHASE,False,,786.26,,,,False,,,False
329316,827900443,827900443,7500.0,3592.15,2016-09-15T16:35:29,202.75,ebay.com,US,US,05,01,online_retail,03/2021,2014-12-05,2016-09-13,854,854,5520,REVERSAL,False,,3907.85,,,,False,,,False
350917,747439411,747439411,5000.0,2397.44,2016-10-16T17:42:56,46.66,Dinosaur Sandwitch Bar #160554,US,US,80,01,food,03/2030,2015-03-25,2015-03-25,212,212,7713,PURCHASE,False,,2602.56,,,,True,,,False
481079,898216887,898216887,5000.0,3942.07,2016-08-16T09:10:37,82.75,Dinosaur Sandwitch Bar #249717,US,US,05,08,food,04/2029,2014-06-17,2014-06-17,284,284,6710,PURCHASE,False,,1057.93,,,,True,,,False
79910,107635321,107635321,10000.0,7783.1,2016-06-19T01:51:40,115.41,AMC #79863,US,US,05,01,entertainment,05/2025,2013-09-28,2013-09-28,717,717,6842,PURCHASE,False,,2216.9,,,,True,,,False
421130,289059209,289059209,7500.0,2065.19,2016-09-14T09:58:26,196.63,In-N-Out #152281,,US,09,01,fastfood,07/2025,2012-10-30,2016-07-18,148,148,9716,PURCHASE,False,,5434.81,,,,True,,,False
353530,315011732,315011732,5000.0,2186.22,2016-07-07T00:46:40,170.42,Domino's Pizza #507648,US,US,09,01,fastfood,03/2024,2011-09-29,2011-09-29,748,748,7224,PURCHASE,False,,2813.78,,,,True,,,False
398312,835369335,835369335,2500.0,1437.54,2016-04-09T11:55:39,9.0,alibaba.com,US,US,02,01,online_retail,08/2026,2012-05-21,2012-05-21,472,472,7130,PURCHASE,False,,1062.46,,,,False,,,False
367367,183028649,183028649,15000.0,14859.97,2016-01-05T19:48:52,92.38,Subway #105984,US,US,09,01,fastfood,10/2019,2013-06-17,2013-06-17,546,546,1609,PURCHASE,False,,140.03,,,,True,,,False
552092,412558887,412558887,15000.0,5523.92,2016-06-12T22:17:32,186.68,Cinnabon #415884,US,US,02,08,fastfood,12/2029,2014-08-27,2016-03-16,353,353,8636,PURCHASE,False,,9476.08,,,,True,,,False
36315,798981461,798981461,5000.0,405.2,2016-01-27T15:26:58,317.12,discount.com,US,US,09,01,online_retail,02/2025,2011-11-23,2011-11-23,426,426,4231,PURCHASE,False,,4594.8,,,,False,,,False
320101,481310282,481310282,250.0,81.96,2016-04-21T14:11:55,55.42,Virgin Airlines,US,US,05,01,airline,05/2027,2011-10-08,2011-10-08,493,493,311,PURCHASE,False,,168.04,,,,False,,,False
4173,968819450,968819450,20000.0,20000.0,2016-05-01T09:05:06,0.0,Regal Cinemas #729464,US,US,05,01,entertainment,12/2028,2015-04-01,2015-04-01,116,116,6830,ADDRESS_VERIFICATION,False,,0.0,,,,False,,,False
540482,115214830,115214830,5000.0,1873.29,2016-09-28T03:05:55,147.48,Dinosaur Sandwitch Bar #08794,US,US,09,01,food,09/2021,2015-06-11,2016-01-20,422,422,1605,PURCHASE,False,,3126.71,,,,True,,,False
474324,394272789,394272789,2500.0,1955.01,2016-06-03T04:50:58,59.35,Pizza Hut #156087,US,US,09,01,fastfood,02/2019,2013-09-18,2013-09-18,594,594,8971,PURCHASE,False,,544.99,,,,True,,,False
355846,699602612,699602612,15000.0,3975.34,2016-10-20T17:22:40,0.0,AMC #79863,US,US,02,08,entertainment,05/2029,2013-06-17,2013-06-17,154,154,843,ADDRESS_VERIFICATION,False,,11024.66,,,,False,,,False
88343,456044564,456044564,10000.0,2203.3,2016-09-27T22:15:41,0.06,34th Bistro,US,US,02,01,food,01/2019,2012-10-05,2016-09-26,746,746,5658,PURCHASE,False,,7796.7,,,,True,,,False
298860,147951812,147951812,10000.0,8280.15,2016-10-14T23:57:56,96.35,Next Day eCards,US,US,09,01,online_gifts,07/2031,2014-12-11,2016-04-19,223,223,7760,PURCHASE,False,,1719.85,,,,False,,,False
544401,183425826,183425826,2500.0,688.2,2016-11-18T01:52:35,455.76,Franks Sandwitch Bar,US,US,05,01,food,04/2028,2011-11-07,2016-09-12,253,253,2556,REVERSAL,False,,1811.8,,,,True,,,False
194404,130667162,130667162,20000.0,9878.5,2016-09-28T15:55:33,93.94,South Drive in,US,US,09,08,food,10/2030,2009-06-08,2016-07-30,873,873,7796,PURCHASE,False,,10121.5,,,,True,,,False
342038,286398427,286398427,500.0,71.67,2016-11-30T11:51:28,4.16,staples.com,US,US,09,01,online_retail,12/2029,2013-11-13,2013-11-13,381,381,7436,PURCHASE,False,,428.33,,,,False,,,False
565536,144991614,144991614,15000.0,1124.5,2016-07-27T04:30:50,27.22,Uber,US,US,09,01,rideshare,11/2023,2015-06-08,2016-04-19,988,988,244,PURCHASE,False,,13875.5,,,,False,,,False
167610,542293379,542293379,1000.0,60.92,2016-06-22T09:04:22,3.3,Ray's Fries #153092,US,US,09,01,food,07/2029,2009-12-01,2016-06-14,625,625,6346,PURCHASE,False,,939.08,,,,True,,,False
116791,517970668,517970668,5000.0,3260.15,2016-06-22T08:52:44,6.35,gap.com,US,US,02,01,online_retail,03/2029,2011-06-06,2011-06-06,917,917,3479,PURCHASE,False,,1739.85,,,,False,,,False
551532,412558887,412558887,15000.0,7896.04,2016-04-05T20:30:26,284.27,Wendys #287622,US,US,02,01,fastfood,06/2022,2014-08-27,2016-03-16,353,353,8636,PURCHASE,False,,7103.96,,,,True,,,False
303121,570476780,570476780,500.0,290.26,2016-10-18T05:07:07,53.18,Subway #629927,US,US,02,08,fastfood,06/2028,2013-11-12,2016-01-16,993,993,2219,PURCHASE,False,,209.74,,,,True,,,False
369438,184687527,184687527,5000.0,791.78,2016-04-29T13:14:45,5.93,Golds Gym #763952,US,US,05,01,health,05/2028,2013-06-07,2013-06-07,350,350,7573,PURCHASE,False,,4208.22,,,,False,,,False
410614,812328116,812328116,5000.0,4469.7,2016-03-03T01:03:06,534.86,alibaba.com,US,US,05,08,online_retail,01/2030,2011-05-20,2016-01-16,312,312,5335,PURCHASE,False,,530.3,,,,False,,,False
480417,135415005,135415005,7500.0,7500.0,2016-01-02T02:44:04,150.94,ebay.com,US,US,02,01,online_retail,07/2026,2015-11-04,2015-11-04,224,224,9483,PURCHASE,False,,0.0,,,,False,,,False
346141,469936019,469936019,15000.0,14486.04,2016-03-13T12:49:53,183.89,Delta Airlines,US,US,05,01,airline,12/2029,2014-08-06,2014-08-06,115,115,3321,PURCHASE,False,,513.96,,,,False,,,False
230652,854435901,854435901,2500.0,871.07,2016-10-02T15:51:12,117.43,NYSC #746171,US,US,02,08,health,12/2029,2015-03-18,2015-03-18,129,129,9457,PURCHASE,False,,1628.93,,,,False,,,False
285060,547384651,547384651,20000.0,19913.4,2016-08-21T06:10:59,454.66,Franks Pub #960098,US,US,02,01,food,12/2029,2015-01-15,2015-01-15,632,632,4031,PURCHASE,False,,86.6,,,,True,,,False
128222,980828253,980828253,15000.0,13579.28,2016-08-16T11:20:58,250.86,Renaissance Hotel #600476,US,US,09,01,hotels,08/2019,2015-10-26,2016-07-21,898,898,7900,PURCHASE,False,,1420.72,,,,True,,,False
387416,863184460,863184460,5000.0,3370.81,2016-11-07T14:37:14,282.48,AMC #79863,US,US,09,01,entertainment,01/2027,2015-12-05,2016-09-10,837,837,3702,PURCHASE,False,,1629.19,,,,False,,,False
209168,143266980,143266980,5000.0,4971.23,2016-01-19T05:22:45,135.14,Franks Pub #680641,US,US,05,01,food,04/2029,2014-05-22,2014-05-22,309,309,1068,PURCHASE,False,,28.77,,,,True,,,False
626762,180207798,180207798,10000.0,9321.42,2016-09-23T12:33:32,98.75,Franks Pub #960098,US,US,05,01,food,06/2021,2015-05-31,2015-05-31,406,406,2247,PURCHASE,False,,678.58,,,,True,,,False
136661,226896970,226896970,50000.0,22955.59,2016-01-27T20:08:45,254.09,AMC #606218,US,US,09,01,entertainment,05/2028,2014-05-25,2014-05-25,874,874,3165,PURCHASE,False,,27044.41,,,,True,,,False
171053,999985343,999985343,500.0,229.96,2016-12-20T00:05:00,68.0,Seattle Times,US,US,05,08,subscriptions,09/2024,2013-06-29,2013-06-29,616,616,3590,PURCHASE,False,,270.04,,,,False,,,False
223773,990764813,990764813,20000.0,5566.11,2016-01-24T21:16:20,478.89,Washington News,US,US,09,08,subscriptions,06/2024,2015-01-10,2016-01-20,910,910,4008,PURCHASE,False,,14433.89,,,,False,,,False
202441,786923564,786923564,20000.0,13890.33,2016-02-12T15:36:51,207.92,Dinosaur Fries,US,US,02,01,food,04/2025,2015-01-07,2016-01-06,152,152,3982,PURCHASE,False,,6109.67,,,,True,,,False
614595,177471015,177471015,5000.0,4381.58,2016-07-31T10:57:20,9.45,netflix.com,US,US,02,01,online_subscriptions,10/2021,2013-11-30,2013-11-30,225,225,3458,PURCHASE,False,,618.42,,,,False,,,False
349391,744923847,744923847,2500.0,555.1,2016-06-26T20:20:36,266.23,apple.com,US,US,09,08,online_retail,08/2023,2013-03-18,2013-03-18,167,167,9510,PURCHASE,False,,1944.9,,,,False,,,False
511681,340941627,340941627,1000.0,1000.0,2016-04-02T05:01:49,92.54,target.com,US,US,,99,online_retail,11/2019,2015-04-10,2016-03-29,918,918,3008,PURCHASE,False,,0.0,,,,False,,,False
330808,156947628,156947628,5000.0,520.34,2016-01-15T06:30:44,0.0,Fresh Online Services,US,US,02,01,online_gifts,11/2028,2014-04-28,2014-04-28,487,487,4432,ADDRESS_VERIFICATION,False,,4479.66,,,,False,,,False
172778,820799925,820799925,15000.0,14005.92,2016-10-16T13:24:43,18.47,Spotify,US,US,05,01,online_subscriptions,01/2025,2014-04-12,2014-04-12,204,204,2695,PURCHASE,False,,994.08,,,,False,,,False
523532,369244820,369244820,10000.0,6249.02,2016-01-14T03:10:32,134.08,Lyft,US,US,02,08,rideshare,09/2025,2015-06-03,2015-06-03,949,949,888,PURCHASE,False,,3750.98,,,,False,,,False
83513,456044564,456044564,10000.0,5152.16,2016-03-03T18:28:59,90.86,34th BBQ #412895,US,US,02,01,food,10/2018,2012-10-05,2016-02-26,746,746,5658,PURCHASE,False,,4847.84,,,,True,,,False
53792,763201731,763201731,2500.0,149.99,2016-11-15T23:14:53,6.54,staples.com,US,US,09,01,online_retail,03/2019,2014-12-16,2016-10-13,348,348,4161,PURCHASE,False,,2350.01,,,,False,,,False
60533,235721673,235721673,5000.0,3515.37,2016-06-24T06:33:08,8.7,EZ Putt Putt #755869,US,US,05,08,entertainment,06/2030,2013-06-15,2016-05-27,634,634,5325,PURCHASE,False,,1484.63,,,,True,,,False
390896,378029122,378029122,15000.0,2181.96,2016-05-10T07:14:03,5.64,Universe Massage #481601,US,US,02,08,personal care,02/2027,2014-08-13,2016-05-05,447,447,1062,PURCHASE,False,,12818.04,,,,True,,,False
245554,395834315,395834315,2500.0,1720.57,2016-08-02T21:29:43,179.34,Wendys #180622,US,US,09,01,fastfood,02/2026,2015-01-25,2016-04-26,827,827,78,PURCHASE,False,,779.43,,,,True,,,False
151039,653807645,653807645,50000.0,10422.93,2016-08-01T03:55:27,27.49,Downtown Sandwitch Bar,US,US,05,08,food,08/2024,2014-08-21,2016-04-11,893,893,9612,PURCHASE,False,,39577.07,,,,True,,,False
13792,824423647,824423647,2500.0,438.65,2016-09-15T09:08:34,28.2,EZ Putt Putt #755869,US,US,05,01,entertainment,12/2018,2014-08-22,2016-07-07,226,226,6606,REVERSAL,False,,2061.35,,,,True,,,False
373614,322756763,322756763,10000.0,7453.76,2016-07-29T07:36:50,86.26,Uber,US,US,05,08,rideshare,07/2018,2014-12-19,2014-12-19,467,467,549,PURCHASE,False,,2546.24,,,,False,,,False
361300,888060023,888060023,5000.0,4652.81,2016-10-27T23:39:15,530.44,AMC #191138,US,US,05,01,entertainment,03/2031,2012-08-28,2012-08-28,492,492,4241,PURCHASE,False,,347.19,,,,True,,,False
161430,526171485,526171485,1000.0,525.25,2016-06-29T08:25:33,207.28,Golds Gym #11912,US,US,05,01,health,08/2028,2015-10-08,2016-06-26,454,454,4852,PURCHASE,False,,474.75,,,,True,,,False
45382,382541064,382541064,20000.0,19425.04,2016-01-04T04:44:48,426.93,Rodeway Inn #229481,US,US,05,01,hotels,04/2029,2012-06-17,2012-06-17,409,409,3001,PURCHASE,False,,574.96,,,,True,,,False
188178,266796367,266796367,20000.0,16453.28,2016-01-10T03:36:13,526.89,Uber,US,US,05,08,rideshare,10/2018,2014-03-11,2014-03-11,674,674,8947,PURCHASE,False,,3546.72,,,,False,,,False
192211,774092536,774092536,50000.0,8754.5,2016-09-27T09:12:07,8.77,amazon.com,US,US,02,99,online_retail,10/2029,2014-01-10,2016-03-22,779,779,1088,PURCHASE,False,,41245.5,,,,False,,,False
273381,754327219,754327219,10000.0,3930.64,2016-03-09T12:33:05,18.14,amazon.com,US,US,05,01,online_retail,12/2029,2010-05-22,2010-05-22,975,975,4421,PURCHASE,False,,6069.36,,,,False,,,False
622554,239875038,239875038,7500.0,3480.23,2016-10-12T10:09:48,0.0,Hilton Hotels #151328,US,US,05,01,hotels,08/2023,2015-03-12,2016-08-28,383,383,8212,ADDRESS_VERIFICATION,False,,4019.77,,,,False,,,False
409367,259825876,259825876,5000.0,5000.0,2016-05-29T14:19:51,312.75,South Steakhouse #335249,US,US,02,01,food,10/2022,2015-07-07,2015-07-07,923,923,6033,PURCHASE,True,,0.0,,,,True,,,False
42805,918205645,918205645,500.0,139.04,2016-12-10T12:40:58,13.22,Bobs Furniture,US,US,02,01,furniture,01/2028,2013-10-22,2016-10-05,595,595,8835,PURCHASE,False,,360.96,,,,True,,,False
569045,558246956,558246956,5000.0,2718.4,2016-06-12T19:01:22,74.06,Universe Massage #859227,US,US,05,08,personal care,02/2029,2015-10-26,2015-10-26,489,489,2903,PURCHASE,False,,2281.6,,,,True,,,False
330571,802763394,802763394,1000.0,349.04,2016-03-28T17:26:52,206.2,South Steakhouse #157238,US,US,05,01,food,02/2029,2014-02-15,2014-02-15,673,673,4047,PURCHASE,False,,650.96,,,,True,,,False
11578,351092180,351092180,2500.0,773.6,2016-05-04T19:22:51,475.34,Uptown Cafe,US,US,05,01,food,03/2021,2015-08-18,2015-08-18,565,565,4204,PURCHASE,False,,1726.4,,,,True,,,False
365041,342890252,342890252,5000.0,2021.09,2016-04-21T13:57:12,34.98,Renaissance Hotel #853621,US,US,05,08,hotels,11/2020,2010-10-04,2010-10-04,371,371,5347,PURCHASE,False,,2978.91,,,,True,,,False
312887,213714813,213714813,7500.0,5346.4,2016-05-27T23:15:04,15.52,walmart.com,US,US,02,01,online_retail,08/2029,2014-08-14,2014-08-14,237,237,9639,PURCHASE,False,,2153.6,,,,False,,,False
183742,719248301,719248301,7500.0,3350.01,2016-06-22T11:40:34,52.84,Subway #20428,US,US,09,01,fastfood,02/2022,2015-06-05,2016-04-09,576,576,2330,PURCHASE,False,,4149.99,,,,True,,,False
91238,658700143,658700143,7500.0,6456.85,2016-04-03T05:38:14,116.51,amazon.com,US,US,09,01,online_retail,03/2027,2013-09-26,2016-03-12,506,506,2607,PURCHASE,False,,1043.15,,,,False,,,False
577620,741985511,741985511,15000.0,13348.07,2016-11-23T04:21:09,91.77,Icelandic Airlines,US,US,02,01,airline,12/2021,2013-12-09,2016-11-10,957,957,7050,PURCHASE,False,,1651.93,,,,False,,,False
153868,353491222,353491222,500.0,237.5,2016-08-24T14:08:21,49.16,Lyft,US,US,09,08,rideshare,11/2024,2013-08-22,2016-02-02,240,240,3636,PURCHASE,False,,262.5,,,,False,,,False
3695,843407721,843407721,500.0,466.42,2016-05-06T21:46:13,42.27,Mobil Gas #194289,US,US,05,01,fuel,12/2020,2013-05-30,2013-05-30,580,580,7895,PURCHASE,False,,33.58,,,,True,,,False
312344,834778769,834778769,5000.0,1355.62,2016-03-27T05:20:07,106.1,Blue Mountain Online Services,US,US,09,01,online_gifts,08/2025,2015-03-07,2015-03-07,799,799,8830,PURCHASE,False,,3644.38,,,,False,,,False
433514,824393247,824393247,10000.0,2075.01,2016-05-10T17:32:03,226.79,Renaissance Hotel #876491,US,US,02,01,hotels,08/2027,2013-07-31,2013-07-31,461,461,4105,PURCHASE,False,,7924.99,,,,False,,,False
488285,202980842,202980842,20000.0,18318.53,2016-07-13T18:19:44,51.42,Runners #383214,US,US,02,01,gym,09/2020,2015-01-08,2015-01-08,448,448,1806,PURCHASE,False,,1681.47,,,,True,,,False
281866,871836023,871836023,20000.0,19714.74,2016-09-30T10:34:28,82.87,Convenient Repair,US,US,09,08,auto,07/2026,2014-07-13,2014-07-13,734,734,4747,PURCHASE,False,,285.26,,,,True,,,False
279879,314506271,314506271,250.0,20.75,2016-10-06T19:31:07,513.47,Dinosaur Drive in,US,US,02,08,food,08/2029,2015-06-15,2016-08-13,815,815,2640,PURCHASE,False,,229.25,,,,True,,,False
544204,183425826,183425826,2500.0,1777.04,2016-06-23T10:46:37,471.99,1st Sandwitch Bar #119707,US,US,09,01,food,09/2022,2011-11-07,2016-03-21,408,408,1021,PURCHASE,False,,722.96,,,,True,,,False
306195,715267095,715267095,50000.0,43179.7,2016-03-24T06:57:24,17.95,abc.com,US,US,05,01,online_subscriptions,09/2024,2014-03-07,2014-03-07,467,467,329,PURCHASE,False,,6820.3,,,,False,,,False
487890,525707948,525707948,50000.0,30035.99,2016-05-18T11:38:59,22.76,Hardee's #916312,US,US,90,08,fastfood,12/2027,2013-09-03,2013-09-03,724,724,1447,PURCHASE,False,,19964.01,,,,True,,,False
381200,310442064,310442064,20000.0,5737.97,2016-11-27T00:38:39,19.7,Spotify,US,US,05,01,online_subscriptions,12/2018,2013-10-26,2016-06-18,649,649,125,PURCHASE,False,,14262.03,,,,False,,,False
29589,326545556,326545556,7500.0,6897.21,2016-09-04T10:21:37,153.49,Cinnabon #525536,US,US,02,01,fastfood,06/2029,2015-07-24,2016-08-06,301,301,6527,PURCHASE,False,,602.79,,,,True,,,False
135015,586630407,586630407,5000.0,768.68,2016-11-25T12:38:16,29.64,Daily Fresh,US,US,09,01,food_delivery,05/2031,2015-05-31,2016-08-02,104,104,5295,PURCHASE,False,,4231.32,,,,False,,,False
597288,265582967,265582967,7500.0,3227.51,2016-11-19T12:33:28,0.0,Lyft,US,US,05,01,rideshare,09/2030,2014-10-01,2016-09-23,310,310,9294,ADDRESS_VERIFICATION,False,,4272.49,,,,False,,,False
496921,727535709,727535709,20000.0,19223.62,2016-02-03T00:40:48,104.96,Hilton Hotels #363589,US,US,09,01,hotels,02/2031,2013-05-16,2013-05-16,676,676,9816,PURCHASE,False,,776.38,,,,True,,,False
67657,640305543,640305543,5000.0,2548.53,2016-01-30T00:36:56,178.91,Dairy Queen #623068,US,US,02,01,fastfood,10/2024,2015-03-07,2015-03-07,932,932,6168,PURCHASE,False,,2451.47,,,,True,,,False
460760,253235369,253235369,250.0,105.34,2016-08-11T02:44:46,0.0,Seattle Times,US,US,09,01,subscriptions,01/2021,2014-06-27,2014-06-27,615,615,5776,ADDRESS_VERIFICATION,False,,144.66,,,,False,,,False
260716,292670613,292670613,1000.0,196.86,2016-11-13T13:40:10,129.89,amazon.com,US,US,05,08,online_retail,04/2021,2014-06-19,2014-06-19,692,692,7562,PURCHASE,False,,803.14,,,,False,,,False
358717,773192558,773192558,10000.0,9935.99,2016-09-26T11:04:08,82.88,Shake Shack #129374,US,US,09,01,fastfood,10/2031,2015-01-15,2015-01-15,519,519,8237,PURCHASE,False,,64.01,,,,True,,,False
518558,467870886,467870886,2500.0,597.28,2016-06-09T07:22:49,141.64,Fresh Flowers,US,US,90,01,online_gifts,05/2028,2012-09-09,2012-09-09,290,290,1608,PURCHASE,False,,1902.72,,,,False,,,False
412680,812328116,812328116,5000.0,2714.04,2016-07-17T04:45:27,531.24,discount.com,US,US,02,08,online_retail,10/2027,2011-05-20,2016-06-02,312,312,5335,PURCHASE,False,,2285.96,,,,False,,,False
582741,717335191,717335191,500.0,100.15,2016-01-13T13:24:23,451.51,Rodeway Inn #739261,US,US,05,01,hotels,01/2021,2012-08-22,2012-08-22,119,119,4108,PURCHASE,False,,399.85,,,,True,,,False
479600,324395611,324395611,10000.0,1026.8,2016-12-16T15:20:18,46.6,cheapfast.com,US,US,09,01,online_retail,05/2021,2012-05-28,2012-05-28,509,509,2657,PURCHASE,False,,8973.2,,,,False,,,False
